id,imdb,name,year,rate,runtime,certificate,boxoffice,opening_theaters,budget_US???$),ReleaseDate,genre,genre1,genre2,genre3,genre4,genre5,genre6,Column
2262,tt0412080,The World's Fastest Indian ,2005,7.9,127,PG_13,5130000,251,25000000,7-Dec-05,Biography , Drama , Sport,,,,,
2265,tt1164999,Biutiful ,2010,7.5,148,R,5100000,191,,4-Sep-10,Drama ,,,,,,,
2270,tt0419294,The Three Burials of Melquiades Estrada (2005),2005,7.5,121,R,5020000,356,15000000,14-Dec-05,Adventure , Crime , Drama , Mystery , Western,,,
2272,tt1182345,Moon ,2009,8,97,R,5010000,252,5000000,23-Jan-09,Drama , Sci-Fi,,,,,,
2273,tt0913425,Broken Embraces ,2009,7.2,127,R,5010000,202,18000000,11-Oct-09,Drama , Romance , Thriller,,,,,
2276,tt1226236,I Am Love ,2009,7,120,R,5000000,166,10000000,22-Jan-09,Drama , Romance,,,,,,
2286,tt1104733,Hamlet 2 ,2008,6.4,92,R,4880000,"1,597",9000000,21-Jan-08,Comedy , Music,,,,,,
2289,tt0401711,"Paris, je t'aime ",2006,7.3,120,R,4860000,2,13000000,6-Oct,Comedy , Drama , Romance,,,,,
2296,tt1071812,Mao's Last Dancer ,2009,7.4,117,PG,4810000,137,,22-Apr-09,Biography , Drama , Music , Romance,,,,
2155,tt0844671,College (2008),2008,4.6,94,R,4690000,"2,123",6500000,29-Aug-08,Comedy ,,,,,,,
2159,tt0354899,The Science of Sleep ,2006,7.3,105,R,4660000,243,6000000,18-Jun-06,Comedy , Drama , Fantasy , Romance,,,,
2161,tt0454987,Let's Go to Prison (2006),2006,6,84,R,4610000,"1,495",,17-Nov-06,Comedy , Crime,,,,,,
2163,tt0808357,"Lust, Caution ",2007,7.6,157,TV_MA,4600000,143,15000000,27-Sep-07,Drama , Romance , Thriller , War,,,,
2166,tt0800240,Deception (2008),2008,6,107,R,4600000,"2,001",25000000,25-Apr-08,Crime , Drama , Mystery , Thriller,,,,
2168,tt0427470,The Lookout (2007),2007,7.1,99,R,4590000,955,16000000,9-Mar-07,Crime , Drama , Thriller,,,,,
